gene_id,domain
gene25796,Sortilin-Vps10
gene25425,Sortilin-Vps10
gene25796,Sortilin_C
G4528,SPAN-X
gene23695,SPARC_Ca_bdg
G3462,SPARC_Ca_bdg
gene5089,SPARC_Ca_bdg
ENSSTOG00000025494,SPARC_Ca_bdg
G4102,SPC22
G1339,SPC25
gene8457,Spc42p
gene8463,Spc7
gene8462,Spc7
gene1404,Spc7
gene8464,Spc7
G19790,Spc7
gene21346,Spectrin
G31325,SPEG_u2
gene15456,Spem1
gene15455,Spem1
ENSSTOG00000033242,Spem1
gene23252,Spin-Ssty
ENSSTOG00000020423,Spin-Ssty
gene23254,Spin-Ssty
G8478,Spo7_2_N
G2410,Spore_YpjB
gene15608,Spp-24
ENSSTOG00000008523,SPRR2
gene14074,SPRR2
gene23492,SPRY
gene19456,SPRY
G3394,SPRY
G1544,SPRY
G1542,SPRY
gene21252,SPRY
gene12318,SPRY
gene19454,SPRY
gene25139,SPRY
G21780,SPRY
gene4767,Spt20
G10335,SPT_ssu-like
G22671,SPT_ssu-like
gene25881,Spy1
gene22160,Spy1
gene17094,SQAPI
ENSSTOG00000030497,SQHop_cyclase_C
gene20746,SRCR
gene20743,SRCR
gene25690,SRCR
gene4661,SRCR
gene23776,SRCR
gene23777,SRCR
gene25671,SRCR
gene25689,SRCR
gene25640,SRCR
gene25641,SRCR
gene26043,SRCR
gene20739,SRCR
gene25642,SRCR
gene25810,SRCR
gene26130,SRCR
gene25935,SRCR
gene20740,SRCR
gene20746,SRCR_2
gene20743,SRCR_2
gene25690,SRCR_2
gene23776,SRCR_2
gene25689,SRCR_2
gene25671,SRCR_2
gene23777,SRCR_2
gene25641,SRCR_2
gene25640,SRCR_2
gene26043,SRCR_2
gene4661,SRCR_2
gene20739,SRCR_2
gene26130,SRCR_2
gene25810,SRCR_2
gene25935,SRCR_2
gene20740,SRCR_2
gene25642,SRCR_2
ENSSTOG00000033332,SRP14
ENSSTOG00000020374,SRP14
ENSSTOG00000029457,SRP14
gene10858,SRP54
ENSSTOG00000031777,SRPRB
gene10246,SRPRB
ENSSTOG00000031332,SRPRB
gene15059,SRPRB
G4295,SRTM1
gene16952,SSF
gene22310,SSF
ENSSTOG00000030931,Ssu72
gene22064,SSXRD
G31576,SSXT
gene23495,SSXT
ENSSTOG00000033483,SSXT
gene25139,Staphostatin_A
gene5586,STAT_alpha
gene5586,STAT_bind
gene5586,STAT_int
G16094,STE2
ENSSTOG00000034695,STPPase_N
ENSSTOG00000033326,STPPase_N
gene24323,Sugar_tr
gene24035,Sugar_tr
gene24039,Sugar_tr
gene14228,Sugar_tr
ENSSTOG00000020301,Sugar_tr
ENSSTOG00000026847,Sugar_tr
ENSSTOG00000029464,SUI1
gene18014,Sulfatase
gene18006,Sulfatase
gene18014,Sulfatase_C
gene18006,Sulfatase_C
gene21536,Sulfotransfer_1
gene14495,Sulfotransfer_1
gene7337,Sulfotransfer_1
gene19016,Sulfotransfer_1
gene15921,Sulfotransfer_1
gene11937,Sulfotransfer_1
gene7335,Sulfotransfer_1
gene7329,Sulfotransfer_1
gene26325,Sulfotransfer_1
gene2488,Sulfotransfer_1
G37667,Sulfotransfer_1
G12738,Sulfotransfer_1
G37761,Sulfotransfer_1
gene20319,Sulfotransfer_1
G12750,Sulfotransfer_1
gene2488,Sulfotransfer_3
gene19016,Sulfotransfer_3
gene7337,Sulfotransfer_3
gene21536,Sulfotransfer_3
gene11937,Sulfotransfer_3
gene15921,Sulfotransfer_3
gene14495,Sulfotransfer_3
gene20319,Sulfotransfer_3
gene19363,SURF1
gene13344,Sushi
gene17810,Sushi
gene12493,Sushi
gene3596,Sushi
G39194,Sushi
ENSSTOG00000019526,SWIB
ENSSTOG00000030635,Syja_N
ENSSTOG00000034353,Syja_N
gene4207,Synaptobrevin
G10771,Syntaxin-18_N
G5346,S_100
G5352,S_100
G3458,S_100
gene14073,S_100
G5396,S_100
ENSSTOG00000004339,T2SSE
G27502,T3SchapCesA
G889,T3SSipB
gene14963,T4SS_CagC
gene18276,TAF1_subA
G15125,TAFA
gene23160,Tap-RNA_bind
gene23171,Tap-RNA_bind
gene23160,TAP_C
gene14723,TAS2R
gene24683,TAS2R
gene24429,TAS2R
gene24428,TAS2R
gene26315,TAS2R
gene24690,TAS2R
gene14721,TAS2R
gene24684,TAS2R
gene26090,TAS2R
gene24673,TAS2R
gene24432,TAS2R
gene24439,TAS2R
gene24433,TAS2R
gene24430,TAS2R
G15473,TAS2R
gene8462,Taxilin
gene2714,TAXi_C
gene2714,TAXi_N
gene20743,TBCC
gene20746,TBCC
G37102,TBPIP
ENSSTOG00000025800,Tcp10_C
G31669,TCTP
gene2684,TehB
G14653,Tektin
ENSSTOG00000023731,Tetraspannin
ENSSTOG00000024903,Tetraspannin
ENSSTOG00000029995,TFIID-18kDa
ENSSTOG00000004766,TFIID-31kDa
gene25578,TFIID_20kDa
gene25579,TFIID_20kDa
gene13996,TFIID_20kDa
gene19424,TFIID_20kDa
gene19440,TFIID_20kDa
gene19408,TFIID_20kDa
gene16833,TFIIS_C
gene25907,TFIIS_C
gene25952,TFIIS_C
gene24418,TFIIS_C
gene24881,TFIIS_C
G3410,TFIIS_C
G3410,TFIIS_M
ENSSTOG00000030217,TFR_dimer
gene19008,TF_Otx
gene25952,TF_Zn_Ribbon
gene15731,TF_Zn_Ribbon
ENSSTOG00000029371,TGFb_propeptide
gene9776,TGFb_propeptide
gene9774,TGFb_propeptide
ENSSTOG00000029371,TGF_beta
gene9776,TGF_beta
gene9774,TGF_beta
ENSSTOG00000034936,TGS
ENSSTOG00000030644,THAP
G17560,THEG4
G40786,THEG4
G17576,THEG4
G9027,THEG4
G25561,Thiol-ester_cl
gene25140,Thiol-ester_cl
gene1531,Thiolase_C
gene1531,Thiolase_N
gene17455,Thioredoxin_8
gene15547,Thioredoxin_8
G17356,Tht1
G40806,Thymosin
gene23695,Thyroglobulin_1
G1323,TIG
gene11503,TIL
gene11503,TILa
ENSSTOG00000033123,Tim17
ENSSTOG00000032966,TIP41
gene17855,TIP49
ENSSTOG00000032665,TIP49
gene12230,TIR
G3401,TIR
G3401,TIR_2
gene12230,TIR_2
G15228,Tissue_fac
G32328,TLV_coat
G7825,TLV_coat
G2870,TLV_coat
G758,TLV_coat
G1771,TLV_coat
G31599,TLV_coat
G29067,TLV_coat
G38394,TLV_coat
G8719,TLV_coat
G896,TLV_coat
G18137,TLV_coat
G29307,TLV_coat
G18109,TLV_coat
G12050,TLV_coat
G4726,TLV_coat
G21730,TLV_coat
G33839,TLV_coat
G10410,TLV_coat
G8596,TLV_coat
G25,TLV_coat
G16164,TLV_coat
G7388,TLV_coat
G16160,TLV_coat
G36067,TLV_coat
G25919,TLV_coat
G8733,TLV_coat
G10987,TLV_coat
G22417,TLV_coat
G1946,TLV_coat
G39528,TLV_coat
G17535,TLV_coat
G25225,TLV_coat
G25601,TLV_coat
G28262,TLV_coat
G21540,TLV_coat
G8736,TLV_coat
G1,TLV_coat
ENSSTOG00000031116,TMA7
ENSSTOG00000030928,TMC
G2168,TMEM126
gene13421,TMEM131_like
gene13926,TMEM132
ENSSTOG00000030002,TMEM132
gene25779,TMEM132
gene25747,TMEM132
gene25747,TMEM132D_C
gene25779,TMEM132D_C
gene13926,TMEM132D_C
G17322,TMEM132D_C
gene19305,TMEM141
ENSSTOG00000029519,TMEM164
gene8605,TMEM189_B_dmain
G34423,TMEM238
gene22339,Tmemb_14
ENSSTOG00000031831,Tmemb_161AB
gene24917,Tmemb_161AB
gene23048,Tmemb_185A
gene7000,TMF_DNA_bd
gene1404,TMF_TATA_bd
ENSSTOG00000033007,Tmp39
G8596,TMP_2
gene22600,TNF
ENSSTOG00000004339,TniB
G29558,Tnp_22_dsRBD
G38947,Tnp_22_dsRBD
G37526,Tnp_22_dsRBD
G25414,Tnp_22_dsRBD
G10319,Tnp_22_dsRBD
G1423,Tnp_22_dsRBD
G10316,Tnp_22_dsRBD
G4083,Tnp_22_dsRBD
G38481,Tnp_22_dsRBD
G38165,Tnp_22_dsRBD
G2713,Tnp_22_dsRBD
G2578,Tnp_22_dsRBD
G40072,Tnp_22_trimer
G3540,Tnp_22_trimer
G9958,Tnp_22_trimer
G37102,Tnp_22_trimer
G18954,Tnp_22_trimer
G25672,Tnp_22_trimer
G1423,Tnp_22_trimer
gene1404,TolA_bind_tri
gene3980,Torus
G38002,Torus
G3492,TPP_enzyme_C
gene26222,TPP_enzyme_N
gene10496,TPP_enzyme_N
gene16286,TPR_1
gene16282,TPR_1
gene16285,TPR_1
ENSSTOG00000034082,TPR_1
gene16289,TPR_1
gene23396,TPR_1
gene8146,TPR_1
ENSSTOG00000030612,TPR_1
gene16286,TPR_10
gene16289,TPR_10
gene16282,TPR_10
gene16285,TPR_10
gene16286,TPR_11
gene16282,TPR_11
gene16285,TPR_11
gene16289,TPR_11
ENSSTOG00000034082,TPR_11
gene16286,TPR_12
gene16282,TPR_12
gene16285,TPR_12
gene16289,TPR_12
gene8146,TPR_12
gene16286,TPR_14
gene16282,TPR_14
gene16285,TPR_14
gene16289,TPR_14
ENSSTOG00000034082,TPR_14
gene23396,TPR_14
gene8146,TPR_14
gene16282,TPR_15
gene16285,TPR_15
gene16286,TPR_15
gene16282,TPR_16
gene16286,TPR_16
gene16285,TPR_16
gene8146,TPR_16
gene16289,TPR_16
gene23396,TPR_16
ENSSTOG00000030612,TPR_16
ENSSTOG00000034082,TPR_16
gene16282,TPR_17
gene16286,TPR_17
gene16285,TPR_17
gene16289,TPR_17
ENSSTOG00000034082,TPR_17
gene8146,TPR_19
gene16289,TPR_19
gene16286,TPR_19
gene16282,TPR_19
gene16285,TPR_19
gene23396,TPR_19
gene16282,TPR_2
gene16286,TPR_2
gene16285,TPR_2
gene8146,TPR_2
gene16289,TPR_2
ENSSTOG00000034082,TPR_2
gene23396,TPR_2
ENSSTOG00000030612,TPR_2
gene16282,TPR_20
gene16286,TPR_4
gene16286,TPR_6
gene16285,TPR_6
gene16289,TPR_6
gene16282,TPR_6
gene16282,TPR_7
gene16286,TPR_7
gene16285,TPR_7
gene8146,TPR_7
gene16282,TPR_8
gene16285,TPR_8
gene16286,TPR_8
gene16289,TPR_8
gene23396,TPR_8
gene8146,TPR_8
ENSSTOG00000034082,TPR_8
ENSSTOG00000034082,TPR_9
gene16282,TPR_9
gene8463,TPR_MLP1_2
gene8464,TPR_MLP1_2
gene8458,TPR_MLP1_2
gene5561,TPR_MLP1_2
gene8462,TPR_MLP1_2
gene1404,TPR_MLP1_2
gene21701,TPT
G16624,Tr-sialidase_C
gene2151,TraB
gene10845,TRAM_LAG1_CLN8
gene11268,Transcrip_reg
gene23881,Transglut_i_TM
G1423,Transposase_22
G38579,Transposase_22
G10316,Transposase_22
G31818,Transposase_22
G26452,Transposase_22
G40072,Transposase_22
G37186,Transposase_22
G7472,Transposase_22
G17188,Transposase_22
G4255,Transposase_22
G4083,Transposase_22
G10319,Transposase_22
G16555,Transposase_22
G25414,Transposase_22
G38731,Transposase_22
G38947,Transposase_22
G15427,Transposase_22
G3540,Transposase_22
G29643,Transposase_22
ENSSTOG00000031234,TRAP_alpha
gene24946,Trefoil
G3506,TRF
G35397,TrkA_N
ENSSTOG00000029091,tRNA-synt_2
ENSSTOG00000029091,tRNA-synt_2d
gene10496,tRNA-synt_His
gene5641,tRNA_edit
G15118,Tropomodulin
ENSSTOG00000028404,Tropomyosin
ENSSTOG00000027003,Tropomyosin
gene7000,Tropomyosin
ENSSTOG00000034235,Tropomyosin
ENSSTOG00000028404,Tropomyosin_1
ENSSTOG00000027003,Tropomyosin_1
gene7000,Tropomyosin_1
G38482,Tropomyosin_1
gene8458,Tropomyosin_1
gene6700,TRP_2
G3862,Trs65
ENSSTOG00000020149,TruB_C_2
ENSSTOG00000011904,TruB_C_2
ENSSTOG00000011904,TruB_N
ENSSTOG00000020149,TruB_N
gene20347,Trypsin
gene20351,Trypsin
gene1614,Trypsin
gene20348,Trypsin
gene14503,Trypsin
gene14505,Trypsin
gene14504,Trypsin
gene14499,Trypsin
gene24293,Trypsin
gene20350,Trypsin
gene19717,Trypsin
gene21132,Trypsin
gene2429,Trypsin
gene24957,Trypsin
gene6199,Trypsin
gene24951,Trypsin
G39787,Trypsin
G31618,Trypsin
gene1614,Trypsin_2
gene20351,Trypsin_2
gene24293,Trypsin_2
gene20347,Trypsin_2
gene20348,Trypsin_2
gene14505,Trypsin_2
gene21132,Trypsin_2
gene14504,Trypsin_2
gene19717,Trypsin_2
gene14503,Trypsin_2
gene6199,Trypsin_2
gene14499,Trypsin_2
gene8462,TSNAXIP1_N
gene24959,TSP_1
gene1012,TSP_1
gene4036,TTL
gene16359,TTL
gene3045,Tubulin
gene17025,Tubulin
gene13290,Tubulin
gene8389,Tubulin
gene3048,Tubulin
gene17021,Tubulin
ENSSTOG00000027515,Tubulin
gene17025,Tubulin_3
gene13290,Tubulin_3
gene3045,Tubulin_3
gene3048,Tubulin_3
gene13290,Tubulin_C
gene17025,Tubulin_C
gene3048,Tubulin_C
gene3045,Tubulin_C
gene17021,Tubulin_C
gene8389,Tubulin_C
gene12016,TUDOR
ENSSTOG00000034924,Tudor-knot
ENSSTOG00000022094,Tudor-knot
ENSSTOG00000033524,Tyr_Deacylase
gene11373,U-box
gene25915,U-box
gene21701,UAA
G40130,UAA
gene21321,UbiA
gene2684,Ubie_methyltran
ENSSTOG00000021334,Ubiq-Cytc-red_N
gene13576,Ubiq-Cytc-red_N
ENSSTOG00000034966,ubiquitin
gene23280,ubiquitin
gene15556,ubiquitin
gene17930,ubiquitin
ENSSTOG00000008319,ubiquitin
ENSSTOG00000034966,Ubiquitin_2
gene12855,Ubiq_cyt_C_chap
gene22826,UCH
gene22823,UCH
gene25526,UCH
gene22826,UCH_1
gene22823,UCH_1
gene25526,UCH_1
gene635,UCR_14kD
gene13576,UCR_TM
ENSSTOG00000021334,UCR_TM
gene9663,UDPGT
G10285,UDPGT
gene9671,UDPGT
gene9666,UDPGT
G32633,UDPGT
gene9670,UDPGT
gene9672,UDPGT
G10284,UDPGT
G10323,UDPGT
gene9114,UDPG_MGDP_dh_N
gene9115,UDPG_MGDP_dh_N
gene11373,Ufd2P_core
G8570,UL141
ENSSTOG00000030549,UMPH-1
G14441,UPA
G1551,UPAR_LY6
gene21467,UPAR_LY6
gene6222,UPF0029
gene5089,UPF0154
ENSSTOG00000026622,UPF0154
ENSSTOG00000028111,UPF0203
gene6342,UPF0730
G4074,UQ_con
ENSSTOG00000032215,UQ_con
gene18012,UQ_con
ENSSTOG00000021672,UQ_con
ENSSTOG00000034402,UQ_con
ENSSTOG00000030307,UQ_con
gene16600,Uricase
gene25277,V-set
gene4398,V-set
gene25797,V-set
G15228,V-set
gene25956,V-set
gene25809,V-set
G17208,V-set
G17205,V-set
G8593,V-set
G17196,V-set
G17204,V-set
G8606,V-set
gene25026,V-set
gene19456,V-set
gene26164,V-set
G17209,V-set
G17217,V-set
G8644,V-set
gene25831,V-set
G39686,V-set
G26896,V-set
G17215,V-set
G8581,V-set
G26909,V-set
G8604,V-set
G8594,V-set
G8592,V-set
G17201,V-set
G8601,V-set
G8570,V-set
G26894,V-set
G17199,V-set
G17211,V-set
G17218,V-set
G17198,V-set
G27585,V-set
G31953,V-set
gene25924,V-set
gene19454,V-set
G26917,V-set
gene11218,V-set
G13266,V-set
gene10753,V-set
G17197,V-set
gene25978,V-set
gene2157,V-set
G27584,V-set
gene23539,V-set
gene12229,V-set
G20226,V-set
G12339,V-set
gene13644,V-set
G35824,V-set
G20204,V-set
gene26230,V-set
G26929,V-set
G17207,V-set
G35824,V-set_CD47
G15228,V-set_CD47
G15473,V1R
gene25167,V1R
gene24684,V1R
gene26090,V1R
gene24432,V1R
gene24439,V1R
gene24428,V1R
gene24433,V1R
gene24673,V1R
gene24429,V1R
gene24690,V1R
gene26315,V1R
gene24683,V1R
G11800,V1R
gene24430,V1R
gene20687,VASP_tetra
gene7363,Vault
ENSSTOG00000029944,Voldacs
ENSSTOG00000030411,Voldacs
gene13947,Vps54_N
gene10246,VWA
G1323,VWA
gene21577,VWA
gene8579,VWA
gene10246,VWA_2
gene8579,VWA_2
gene21577,VWA_2
G1323,VWA_2
gene10246,VWA_3
gene10246,VWA_CoxE
gene21577,VWA_CoxE
gene11503,VWD
gene23773,V_ATPase_I
gene8474,V_ATPase_I
G34003,WAP
gene26033,Wbp11
ENSSTOG00000025257,Wbp11
gene14652,WD40
ENSSTOG00000029243,WD40
ENSSTOG00000032434,WD40
gene2478,WD40
ENSSTOG00000034215,WD40
ENSSTOG00000031367,WD40
ENSSTOG00000030456,WD40
gene3278,WD40
ENSSTOG00000032434,WD40_like
gene20687,WH1
gene23396,WH1
G4049,WH2
G37351,Whib
G14081,WTF
G14198,WTF
G28613,WTF
G31512,WTF
ENSSTOG00000034610,WW
gene4629,WW
ENSSTOG00000026404,WW_FCH_linker
ENSSTOG00000028126,WW_FCH_linker
gene11602,Wyosine_form
gene9528,Wzy_C
ENSSTOG00000026658,XAP5
ENSSTOG00000034161,XAP5
ENSSTOG00000030695,XAP5
G37102,XhlA
G9958,XhlA
G18954,XhlA
gene18440,XhlA
gene22952,XPA_N
gene24028,XPA_N
gene24023,XPA_N
gene17999,XPA_N
ENSSTOG00000032983,XPA_N
gene24025,XPA_N
gene25952,XPA_N
gene26188,XPA_N
gene18001,XPA_N
gene7625,XPA_N
gene15730,XPA_N
gene17997,XPA_N
gene24416,XPA_N
gene15728,XPA_N
gene17352,XPA_N
gene23820,XPA_N
gene24881,XPA_N
gene17991,XPA_N
gene24364,XPA_N
gene17992,XPA_N
gene24029,XPA_N
gene18003,XPA_N
gene26104,XPA_N
gene16630,XPA_N
gene18007,XPA_N
gene25907,XPA_N
G9075,XPA_N
gene18013,XPA_N
gene17998,XPA_N
gene24424,XPA_N
gene24796,XPA_N
gene15726,XPA_N
gene22925,XPA_N
gene18542,XPA_N
gene24361,XPA_N
gene16631,XPA_N
gene3499,XPA_N
gene15084,XPA_N
gene18002,XPA_N
gene22196,XPA_N
gene25290,XPA_N
gene24418,XPA_N
gene18537,XPA_N
gene24415,XPA_N
gene17328,XPA_N
gene18000,XPA_N
gene18010,XPA_N
gene22962,XPA_N
gene18534,XPA_N
gene25778,XPA_N
gene25048,XPA_N
gene26228,XPA_N
gene4684,XPA_N
gene21801,XPA_N
gene25116,XPA_N
gene15724,XPA_N
gene22577,XPA_N
gene24422,XPA_N
gene22670,XPA_N
gene15731,XPA_N
gene25798,XPA_N
gene16833,XPA_N
gene24379,XPA_N
gene24528,XPA_N
gene15725,XPA_N
gene17851,XPA_N
G30901,XPA_N
gene18775,XPA_N
gene22571,XPA_N
gene18541,XPA_N
gene22946,XPA_N
gene24374,XPA_N
gene22941,XPA_N
gene23746,XPA_N
gene18615,XPA_N
gene18773,XPA_N
gene22258,XPA_N
gene18617,XPA_N
gene16509,XPA_N
gene22260,XPA_N
gene15727,XPA_N
G19270,XPA_N
gene20648,XPA_N
gene15723,XPA_N
gene24369,XPA_N
G11891,XPA_N
gene25118,XPA_N
gene1560,XPA_N
G1617,XPA_N
gene18538,XPA_N
gene20647,XPA_N
gene20866,XPA_N
G3459,XPA_N
gene19573,XPA_N
gene24558,XPA_N
gene24719,XPA_N
gene18616,XPA_N
gene20911,XPA_N
gene15732,XPA_N
gene24367,XPA_N
gene22944,XPA_N
gene15733,XPA_N
gene20858,XPA_N
gene15736,XPA_N
gene3029,XPA_N
gene23881,XPA_N
gene3181,XPA_N
gene1209,XPG_I
gene1209,XPG_N
ENSSTOG00000034561,Y2_Tnp
G19790,YabB
ENSSTOG00000022469,YabB
G1396,YabB
G36893,Yae1_N
gene24424,YhfH
gene24361,YhfH
gene24379,YhfH
gene16509,YhfH
G11891,YhfH
G30901,YhfH
gene24422,YhfH
gene15084,YhfH
gene25952,YhfH
gene24364,YhfH
gene22941,YhfH
gene24418,YhfH
gene24369,YhfH
gene25116,YhfH
gene22867,Yippee-Mis18
ENSSTOG00000028985,Yippee-Mis18
gene24029,Yippee-Mis18
gene18773,Yippee-Mis18
gene21173,YjeF_N
ENSSTOG00000032433,YL1
G14653,YlqD
G21850,YqzE
gene25578,YscO-like
gene25579,YscO-like
gene13996,YscO-like
gene19424,YscO-like
gene19440,YscO-like
gene19408,YscO-like
gene21612,YTH
gene13297,Y_phosphatase
ENSSTOG00000022641,Y_phosphatase
G21755,Y_phosphatase
G4958,Y_phosphatase
gene11921,Y_phosphatase
gene13201,Y_phosphatase
gene13297,Y_phosphatase3
gene13201,Y_phosphatase3
ENSSTOG00000022641,Y_phosphatase3
G1678,ZapB
G26231,ZapB
G890,ZapB
ENSSTOG00000033723,zf-4CXXC_R1
gene24424,zf-AN1
G11891,zf-AN1
gene16833,zf-AN1
gene16509,zf-AN1
gene20647,zf-AN1
gene3499,zf-AN1
gene24422,zf-AN1
gene25952,zf-AN1
gene24418,zf-AN1
gene26228,zf-AN1
ENSSTOG00000032983,zf-AN1
gene16897,zf-AN1
gene22466,zf-AN1
gene15725,zf-AN1
gene25778,zf-AN1
G19270,zf-AN1
ENSSTOG00000024466,zf-ANAPC11
G3566,zf-ANAPC11
gene3980,zf-ANAPC11
gene23492,zf-ANAPC11
ENSSTOG00000032983,zf-BED
gene18538,zf-BED
gene24424,zf-BED
gene18537,zf-BED
gene16509,zf-BED
G11891,zf-BED
gene22946,zf-BED
gene24796,zf-BED
gene22196,zf-BED
G3394,zf-B_box
gene21252,zf-B_box
gene23492,zf-B_box
gene25139,zf-B_box
gene12318,zf-B_box
gene25915,zf-B_box
gene22952,zf-C2H2
gene17999,zf-C2H2
gene21801,zf-C2H2
gene16630,zf-C2H2
gene25048,zf-C2H2
gene17991,zf-C2H2
gene22466,zf-C2H2
gene18538,zf-C2H2
gene18001,zf-C2H2
gene26188,zf-C2H2
gene22946,zf-C2H2
gene24719,zf-C2H2
gene17352,zf-C2H2
gene22258,zf-C2H2
gene7384,zf-C2H2
gene22260,zf-C2H2
gene22670,zf-C2H2
gene17328,zf-C2H2
G9075,zf-C2H2
gene24025,zf-C2H2
gene7625,zf-C2H2
gene24881,zf-C2H2
gene24023,zf-C2H2
gene16897,zf-C2H2
gene22944,zf-C2H2
gene24028,zf-C2H2
gene22953,zf-C2H2
gene24416,zf-C2H2
gene17998,zf-C2H2
gene18010,zf-C2H2
gene22962,zf-C2H2
gene24422,zf-C2H2
gene23820,zf-C2H2
gene22925,zf-C2H2
gene18537,zf-C2H2
gene17992,zf-C2H2
gene22577,zf-C2H2
gene24371,zf-C2H2
gene18002,zf-C2H2
gene24796,zf-C2H2
gene25290,zf-C2H2
gene20913,zf-C2H2
gene3499,zf-C2H2
gene20648,zf-C2H2
gene18617,zf-C2H2
gene20911,zf-C2H2
gene25952,zf-C2H2
gene15730,zf-C2H2
gene18615,zf-C2H2
gene24424,zf-C2H2
gene20909,zf-C2H2
gene24418,zf-C2H2
gene18534,zf-C2H2
gene17997,zf-C2H2
ENSSTOG00000032983,zf-C2H2
gene15084,zf-C2H2
gene20866,zf-C2H2
gene24377,zf-C2H2
gene18007,zf-C2H2
gene18003,zf-C2H2
gene24364,zf-C2H2
gene24379,zf-C2H2
gene16631,zf-C2H2
gene16509,zf-C2H2
gene23746,zf-C2H2
gene22196,zf-C2H2
gene25118,zf-C2H2
gene18542,zf-C2H2
gene18614,zf-C2H2
gene24361,zf-C2H2
gene24374,zf-C2H2
gene25907,zf-C2H2
gene18013,zf-C2H2
gene15727,zf-C2H2
gene24369,zf-C2H2
gene18000,zf-C2H2
gene23881,zf-C2H2
gene26104,zf-C2H2
gene24558,zf-C2H2
gene16833,zf-C2H2
gene24415,zf-C2H2
gene25116,zf-C2H2
gene18541,zf-C2H2
G11891,zf-C2H2
gene24029,zf-C2H2
gene3029,zf-C2H2
gene3181,zf-C2H2
gene24370,zf-C2H2
gene18613,zf-C2H2
gene20858,zf-C2H2
gene25798,zf-C2H2
gene22949,zf-C2H2
gene23821,zf-C2H2
gene24367,zf-C2H2
gene25942,zf-C2H2
gene15728,zf-C2H2
gene15733,zf-C2H2
gene24528,zf-C2H2
gene8635,zf-C2H2
gene4684,zf-C2H2
gene25990,zf-C2H2
gene26228,zf-C2H2
gene22571,zf-C2H2
gene25778,zf-C2H2
gene24368,zf-C2H2
gene4682,zf-C2H2
gene24365,zf-C2H2
gene24375,zf-C2H2
gene18616,zf-C2H2
gene15613,zf-C2H2
gene18775,zf-C2H2
gene22941,zf-C2H2
gene20908,zf-C2H2
gene15736,zf-C2H2
gene17851,zf-C2H2
gene15731,zf-C2H2
gene25022,zf-C2H2
gene15726,zf-C2H2
gene18773,zf-C2H2
gene18612,zf-C2H2
gene22760,zf-C2H2
gene15723,zf-C2H2
gene20647,zf-C2H2
gene20860,zf-C2H2
gene15725,zf-C2H2
gene15732,zf-C2H2
G19270,zf-C2H2
gene1560,zf-C2H2
gene9889,zf-C2H2
G40873,zf-C2H2
gene24646,zf-C2H2
gene20861,zf-C2H2
gene15724,zf-C2H2
G30901,zf-C2H2
G1617,zf-C2H2
gene20646,zf-C2H2
G3459,zf-C2H2
gene21420,zf-C2H2
gene15735,zf-C2H2
gene26309,zf-C2H2
gene26287,zf-C2H2
ENSSTOG00000033648,zf-C2H2
gene20864,zf-C2H2
gene19573,zf-C2H2
gene24026,zf-C2H2
gene19519,zf-C2H2
gene16890,zf-C2H2
gene21777,zf-C2H2
G32248,zf-C2H2
gene25077,zf-C2H2
gene18001,zf-C2H2_11
gene7625,zf-C2H2_11
gene15733,zf-C2H2_11
gene18537,zf-C2H2_11
gene18000,zf-C2H2_11
gene24028,zf-C2H2_11
gene25952,zf-C2H2_11
gene17992,zf-C2H2_11
gene22952,zf-C2H2_11
gene24796,zf-C2H2_11
gene18542,zf-C2H2_11
gene20913,zf-C2H2_11
gene17999,zf-C2H2_11
gene24422,zf-C2H2_11
gene24418,zf-C2H2_11
gene23820,zf-C2H2_11
gene18534,zf-C2H2_11
gene24023,zf-C2H2_11
gene22925,zf-C2H2_11
gene25048,zf-C2H2_11
gene22962,zf-C2H2_11
gene21801,zf-C2H2_11
gene24379,zf-C2H2_11
gene25942,zf-C2H2_11
gene24881,zf-C2H2_11
gene18002,zf-C2H2_11
gene18617,zf-C2H2_11
gene20858,zf-C2H2_11
gene15613,zf-C2H2_11
gene22953,zf-C2H2_11
gene15730,zf-C2H2_11
gene17998,zf-C2H2_11
gene23881,zf-C2H2_11
gene20909,zf-C2H2_11
gene24424,zf-C2H2_11
gene17991,zf-C2H2_11
gene24416,zf-C2H2_11
G30901,zf-C2H2_11
gene16833,zf-C2H2_11
gene22946,zf-C2H2_11
gene22941,zf-C2H2_11
gene15726,zf-C2H2_11
gene17851,zf-C2H2_11
gene15728,zf-C2H2_11
gene15725,zf-C2H2_11
G11891,zf-C2H2_11
gene24364,zf-C2H2_11
gene24025,zf-C2H2_11
gene18538,zf-C2H2_11
gene24361,zf-C2H2_11
gene26104,zf-C2H2_11
gene16630,zf-C2H2_11
gene16509,zf-C2H2_11
gene20866,zf-C2H2_11
gene25990,zf-C2H2_11
G9075,zf-C2H2_11
gene18612,zf-C2H2_11
gene26228,zf-C2H2_11
gene17997,zf-C2H2_11
gene25798,zf-C2H2_11
G19270,zf-C2H2_11
gene18541,zf-C2H2_11
gene4684,zf-C2H2_11
gene18013,zf-C2H2_11
gene25290,zf-C2H2_11
gene24369,zf-C2H2_11
gene7384,zf-C2H2_11
gene15736,zf-C2H2_11
gene20861,zf-C2H2_11
gene22196,zf-C2H2_11
gene20647,zf-C2H2_11
gene18010,zf-C2H2_11
gene3181,zf-C2H2_11
ENSSTOG00000032983,zf-C2H2_11
gene24029,zf-C2H2_11
gene22577,zf-C2H2_11
gene24375,zf-C2H2_11
