unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
GPM6B_like,1.6875232636933468e-6,0.018871791435736834,3.370159215428524e-5,0.11505008839878508,NA,0.037025188911796965,insig,Winter_low,Winter_low,G3451,human_blastn,328,8,4013,1,1.6875232636933468e-6,1,1,1,TU5943,0
PIR_like,1.551100834666349e-10,6.300519692640222e-7,1.4620617390676306e-7,2.557414186956192e-12,2.2811049282479487e-4,0.14659613226927548,Cold_high_EH,Cold_high_EM,Cold_high_EH,G3466,human_blastn,359,10,1881,1,1.551100834666349e-10,1,1,1,TU5973,0
CDKL5_containing,3.0488082513248424e-16,0.8146489821743973,0.04086949228712308,0.0760914096585845,7.788786242675852e-9,6.156042511062361e-4,insig,Cold_low_EM,insig,G3469,human_blastn,76,1,9484,1,3.0488082513248424e-16,0,1,1,TU5980,0
RBBP7,8.769465596327588e-15,0.0012251430567753372,2.729134171209137e-6,0.2099444890149462,0.020476765832199015,0.35597534611568205,insig,Winter_high,Winter_high,G3473,human_blastn,425,12,1967,1,8.769465596327588e-15,0,1,1,TU5989,0
CBLN4,1.9747997800223447e-5,NA,NA,NA,NA,NA,filtered,Unassigned,filtered,G34748,human_blastn,65,1,929,1,1.9747997800223447e-5,0,1,0,TU59402,0
CTPS2_like,1.2912933276631143e-5,0.0025534023594371525,0.0024203070690267956,1.7130867928990026e-8,5.734850286759666e-4,3.9615552624454186e-5,insig,Winter_high,insig,G3486,human_blastn,586,19,2920,1,1.2912933276631143e-5,1,1,1,TU6018,0
G34984,5.943920077092564e-13,NA,NA,NA,NA,NA,filtered,Cold_low_EM,filtered,G34984,reference,89,2,9109,1,5.943920077092564e-13,0,1,0,TU59819,0
SERP1,3.1825766730928693e-7,0.032702309951845115,4.201347871537285e-4,0.0017844862956033802,3.3317049024469367e-7,0.0023869676927886305,insig,IBA_high,Cold_low_EM,G35207,human_blastn,87,1,2094,1,3.1825766730928693e-7,0,1,1,TU60161,0
PHKA2_like,6.303865896216019e-7,1.4005105346320265e-5,1.4042925323598206e-4,0.1674440636093646,2.4053955658941086e-8,0.24223568340781015,IBA_low,IBA_low,IBA_low,G3522,human_blastn,1237,33,7458,1,6.303865896216019e-7,1,1,1,TU6119,0
G35463,6.0770016422075165e-6,0.009659998708286753,1.2161600927174427e-12,NA,0.6042339730616411,NA,insig,Unassigned,Winter_low,G35463,reference,136,2,5827,1,1.2161600927174427e-12,0,1,1,TU60569,0
NAA50_G35781,3.565278022463561e-9,0.017671972035692294,NA,0.0644324137912843,3.3354393189006067e-4,0.005857157025707585,insig,Cold_low_EL,filtered,G35781,human_blastn,31,1,994,1,3.565278022463561e-9,0,1,1,TU61078,0
SOX4_like,9.99089670375663e-28,NA,NA,0.014132222255658999,NA,0.6558632101391475,filtered,Cold_low_EL,filtered,G36123,human_blastn,99,1,1708,1,9.99089670375663e-28,0,1,1,TU61712,0
ID4,5.2068351466255916e-14,0.012895022012852392,1.7598950041256583e-4,NA,NA,0.4947489563974693,insig,IBA_low,IBA_low,G36147,human_blastn,58,1,3117,1,5.2068351466255916e-14,0,1,1,TU61771,0
G36203,4.6158849760715966e-4,2.5418901853305485e-5,0.013005749801697745,3.1092091989810314e-6,0.0028341393066526736,0.11994376680849682,Cold_low_EL,Cold_low_EM,insig,G36203,reference,147,1,1146,1,2.5418901853305485e-5,0,1,1,TU61837,0
G36321,7.35583790598612e-4,NA,NA,NA,NA,NA,filtered,IBA_low,filtered,G36321,reference,102,1,1811,1,7.35583790598612e-4,0,1,0,TU62019,0
HCG11_G36502,7.926747357345428e-5,0.0035343422671983396,0.1744099521226496,0.8519360709234145,0.11520133517239675,0.2822754085025597,insig,IBA_low,insig,G36502,human_blastn,72,1,1013,1,7.926747357345428e-5,0,1,1,TU62273,0
PTCHD4_containing,7.772591055302876e-5,1.6047298600719825e-6,1.2363459522326484e-5,NA,NA,NA,Cold_low_EM,Cold_low_EL,Cold_low_EL,G37103,human_blastn,71,1,7016,1,1.6047298600719825e-6,0,1,0,TU63303,0
NPM1_G37307,3.590032410243767e-12,0.0015048498375482976,2.362603456796368e-7,0.0020160172960523846,0.007033906164403782,0.050396933828284314,insig,Winter_high,Winter_high,G37307,human_blastn,110,1,390,1,3.590032410243767e-12,0,1,1,TU63634,0
NUDT11,1.696293730548526e-4,0.5814118238933392,0.022742322496820025,NA,NA,NA,insig,IBA_high,insig,G3758,human_blastn,80,1,1719,1,1.696293730548526e-4,0,1,0,TU6545,0
G38079,5.085187436313923e-7,0.13130764293783462,NA,0.03790555639425845,NA,NA,insig,Cold_low_EL,filtered,G38079,reference,51,1,2076,1,5.085187436313923e-7,0,1,1,TU64965,0
G38115,3.4746899252020643e-32,NA,NA,2.3172912507894492e-29,NA,5.473375031615395e-8,filtered,Cold_low_EM,filtered,G38115,reference,97,1,4750,1,3.4746899252020643e-32,0,1,1,TU65012,0
PRR18_containing,3.77560001049351e-5,4.930214920946926e-4,6.979340499686917e-16,NA,NA,0.42809879787986693,Winter_low,Winter_low,Winter_low,G38187,human_blastn,116,1,2846,1,6.979340499686917e-16,0,1,1,TU65106,0
G38373,6.218844684168221e-4,6.070777002675578e-5,6.687872470685977e-4,5.61238405424209e-5,NA,3.683075354433026e-4,Cold_high_EH,Cold_high_EH,IBA_low,G38373,reference,86,1,3988,1,6.070777002675578e-5,0,1,1,TU65384,0
G3859,1.7177127326468727e-32,2.2428248367256743e-5,1.2121781397355343e-18,NA,NA,NA,Cold_low_EM,Cold_low_EM,Cold_low_EM,G3859,reference,99,1,8007,1,1.7177127326468727e-32,0,1,0,TU6718,0
G3860,1.2267736947486629e-26,6.005180196490251e-13,3.0130654793850535e-32,NA,NA,NA,Cold_low_EM,Cold_low_EM,Cold_low_EM,G3860,reference,78,1,3381,1,3.0130654793850535e-32,0,1,0,TU6719,0
G3868,7.811568167955487e-8,0.037381947143816104,8.989433178918424e-4,NA,NA,NA,insig,Winter_low,Winter_low,G3868,reference,118,1,6081,1,7.811568167955487e-8,0,1,0,TU6733,0
G38749,7.10878401362547e-4,0.5030249354593818,NA,NA,NA,NA,insig,Unassigned,filtered,G38749,reference,77,1,1007,1,7.10878401362547e-4,0,1,0,TU66049,0
MIR29B2CHG_containing_G39119,1.3364009643456855e-90,1.936871052607573e-209,2.8823567140682627e-143,4.111603397495227e-9,NA,NA,Cold_low_EM,Cold_low_EM,Cold_low_EM,G39119,human_blastn,107,1,3727,1,1.936871052607573e-209,0,1,1,TU66661,0
G3936,5.128956269179437e-4,NA,1.0302031473504832e-5,0.0010575661744975514,NA,NA,filtered,Cold_low_EM,Winter_low,G3936,reference,63,1,1585,1,1.0302031473504832e-5,0,1,1,TU6824,0
G3940,4.125613684735313e-10,0.008086542018241777,3.444252147060949e-4,NA,NA,NA,insig,IBA_low,Unassigned,G3940,reference,203,3,8610,1,4.125613684735313e-10,0,1,0,TU6830,0
ZBTB37_like,4.7820088991879365e-18,3.793835006206965e-8,1.2695660778881878e-7,4.7162844888449856e-4,NA,0.0031529467929114225,Cold_low_EM,Cold_low_EM,Cold_low_EM,G39527,human_blastn,97,1,2356,1,4.7820088991879365e-18,0,1,1,TU67323,0
G40490,6.133024052906111e-41,1.2872207433044802e-38,7.59269205022969e-30,9.690929258645812e-13,1.7499158996600788e-12,3.464966837933267e-11,Cold_low_EL,Cold_low_EM,Cold_low_EM,G40490,reference,115,1,4522,1,6.133024052906111e-41,0,1,1,TU69134,0
G4123,1.0369882376564738e-6,0.003343315135345823,NA,NA,NA,NA,insig,Winter_low,filtered,G4123,reference,52,1,6269,1,1.0369882376564738e-6,0,1,0,TU7125,0
HCG11_like_G4810,1.5400730956595054e-4,0.2985871284395708,0.5732419375978077,0.4342568106673148,0.03792710760928846,0.25007676343762814,insig,Unassigned,insig,G4810,human_blastn,25,1,1094,1,1.5400730956595054e-4,0,1,1,TU8223,0
ATF6_containing,1.4635938775052806e-21,9.677955927269376e-7,5.262696105109512e-5,0.7239801564562496,0.2515378246999497,0.0022438576992021885,Winter_high,Winter_high,Winter_high,G4936,human_blastn,92,2,5724,1,1.4635938775052806e-21,0,1,1,TU8418,0
RPL27A_containing_G5064,4.826613990613472e-7,0.0028687405704900144,0.18856553070941204,0.008024066255450607,0.4372283387386058,0.18562804280856007,insig,Winter_low,insig,G5064,human_blastn,40,1,1394,1,4.826613990613472e-7,0,1,1,TU8620,0
G6222,1.394401201597135e-7,8.708382367239061e-5,1.1626177813535667e-15,7.65316507429261e-15,2.0224526184580554e-17,2.6811398977954643e-15,Cold_low_EL,Cold_low_EL,Cold_low_EL,G6222,reference,9,2,271,1,1.1626177813535667e-15,0,1,1,TU10747,0
MIR101-1_containing,2.3060117804410733e-66,2.6670821569522284e-47,6.200878326637943e-155,5.382034416438881e-18,NA,NA,Cold_low_EM,Cold_low_EM,Cold_low_EM,G7048,human_blastn,49,1,1516,1,6.200878326637943e-155,0,1,1,TU12146,0
MIGA1_containing,1.789507645150878e-4,0.5382054968942177,0.08235653727629778,0.4125529863176892,0.079130107511228,0.04874746862565338,insig,Unassigned,insig,G7157,human_blastn,76,1,4454,1,1.789507645150878e-4,0,1,1,TU12333,0
G8062,1.0651383089602388e-7,3.8944894713849414e-5,NA,0.0015739012980136818,3.453710248145906e-5,NA,Cold_low_EM,Cold_low_EM,filtered,G8062,reference,82,1,5851,1,1.0651383089602388e-7,0,1,1,TU13800,0
SOX11_G8196,4.809891565967454e-36,6.509823219803245e-11,NA,NA,NA,NA,Cold_low_EM,Cold_low_EL,filtered,G8196,human_blastn,65,1,4406,1,4.809891565967454e-36,0,1,0,TU14014,0
G8456,5.4361891462347744e-5,0.22318372226834565,0.21125182580014312,NA,NA,NA,insig,IBA_low,insig,G8456,reference,118,1,12540,1,5.4361891462347744e-5,0,1,0,TU14469,0
G8576,7.368403903381232e-5,0.04883179835987909,0.353310482306635,0.00334661817717595,NA,0.004710337845302583,insig,Cold_high_EL,insig,G8576,reference,103,1,1588,1,7.368403903381232e-5,0,1,1,TU14690,0
G8579,2.3611617851837216e-5,0.055800663495949566,0.6314345788277205,9.930871361590523e-11,NA,6.830915004174908e-5,insig,Cold_high_EM,insig,G8579,reference,57,1,1565,1,2.3611617851837216e-5,0,1,1,TU14696,0
POU3F3,2.0207474619203413e-10,0.006796434224463134,1.2753365951937745e-13,NA,NA,0.09033879641323665,insig,Winter_low,Cold_low_EM,G8876,human_blastn,74,2,4125,1,1.2753365951937745e-13,0,1,1,TU15189,0
POU3F3_like,9.172119098410956e-5,0.0025082932848694947,5.892234362549779e-9,NA,NA,0.10195856644858675,insig,Unassigned,Cold_low_EM,G8902,human_blastn,117,2,1264,1,5.892234362549779e-9,0,1,1,TU15226,0
G8970,1.1511400099934481e-15,2.520730447750092e-7,1.3198144131895991e-5,2.5209067593645726e-4,NA,0.15318435707729508,Cold_low_EL,Cold_low_EL,Cold_low_EM,G8970,reference,69,1,292,1,1.1511400099934481e-15,0,1,1,TU15345,0
G8982,5.573280711802453e-13,2.270944862418574e-22,1.0461459863456483e-12,2.7298670541144096e-11,0.9209376230635447,0.001864440414013948,Cold_low_EM,Cold_low_EL,Cold_low_EL,G8982,reference,84,1,571,1,2.270944862418574e-22,0,1,1,TU15386,0
ZNF208_containing_G9075,1.8683746695718165e-26,2.4791674427384535e-08,1.5165526363164531e-9,0.048408379076310806,0.3590425603742768,0.6064024621571478,Cold_low_EM,Cold_low_EM,Cold_low_EM,G9075,human_blastn,712,1,3403,1,1.8683746695718165e-26,1,1,1,TU15556,0
G924,2.391951793948198e-4,1.7624426251655823e-4,0.03125527015265641,0.6963610651186388,0.7233329990915738,0.4428741407028009,Cold_high_EH,Winter_high,insig,G924,reference,42,1,817,1,1.7624426251655823e-4,0,1,1,TU1574,0
PTP4A2_like,1.0274271486695529e-4,0.02031178859063644,0.2815900098109205,0.7640350174050936,0.6617885515719721,0.42462732031437095,insig,Unassigned,insig,G925,human_blastn,27,1,449,1,1.0274271486695529e-4,0,1,1,TU1575,0
MIRLET7D_containing,1.0947341064593526e-239,9.381246265954443e-148,1.248983361142852e-120,1.7588641563335577e-77,7.748099243336542e-12,1.3697407999226786e-29,Cold_low_EH,Cold_low_EM,Cold_low_EM,G9278,human_blastn,94,1,3205,1,1.0947341064593526e-239,0,1,1,TU15901,0
SHC3_containing,1.8794441058745767e-9,0.22326353637840646,0.003923113194202163,0.08740150870264216,NA,NA,insig,Unassigned,insig,G9323,human_blastn,127,1,8224,1,1.8794441058745767e-9,0,1,1,TU15977,0
PDE4D_like,4.4002117180262415e-14,3.278200011972896e-4,0.0735116924943818,NA,NA,5.590847891671631e-6,Cold_low_EM,Cold_low_EM,insig,G9710,human_blastn,85,1,1287,1,4.4002117180262415e-14,0,1,1,TU16647,0
G9747,1.1781795784217878e-10,1.7804700394313441e-6,3.184101489351685e-5,NA,NA,NA,Cold_low_EM,Cold_low_EM,Winter_low,G9747,reference,71,1,1481,1,1.1781795784217878e-10,0,1,0,TU16706,0
G9748,9.616994444018196e-12,NA,NA,NA,NA,NA,filtered,Cold_low_EM,filtered,G9748,reference,52,1,1168,1,9.616994444018196e-12,0,1,0,TU16707,0
G9749,8.044718870416473e-11,1.3438904114532815e-8,9.799756886235623e-5,1.1794840886228687e-8,NA,0.015327888638363148,Cold_low_EM,Cold_low_EM,Cold_low_EM,G9749,reference,95,1,1679,1,8.044718870416473e-11,1,1,1,TU16708,0
G9756,1.2360505428550783e-14,3.0042578248262455e-12,1.5810157374157978e-13,1.597418325270751e-14,NA,0.016867280847648956,Cold_low_EM,Cold_low_EM,Cold_low_EL,G9756,reference,65,1,1319,1,1.2360505428550783e-14,0,1,1,TU16716,0
Rbm33,7.059084766183691e-7,0.02724449123674758,0.5060328941009703,1.577490975365836e-6,0.4712106674882448,2.421539733052389e-4,insig,Cold_high_EM,insig,gene10000,reference,1144,18,9901,0,7.059084766183691e-7,0,1,1,rna17415,0
Ptpn5,1.1544486018570326e-7,0.040796196034364456,0.2610360909865046,0.077562796170874,NA,NA,insig,IBA_low,insig,gene10019,reference,983,17,4013,0,1.1544486018570326e-7,0,1,1,rna17429,0
Igsf22,9.154936475299995e-6,NA,0.0013282425768163287,NA,NA,NA,filtered,Unassigned,insig,gene10020,reference,1325,22,4723,0,9.154936475299995e-6,0,1,0,rna17430,0
Spty2d1,2.8675908483593266e-51,1.1153650538340275e-36,5.929071362470744e-32,8.46875080438218e-9,1.2221342546450957e-8,3.688451192717502e-4,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene10022,reference,685,6,5629,0,2.8675908483593266e-51,0,1,1,rna17432,0
Tsg101,2.7746858100799958e-6,4.360611555544618e-8,0.05815814655170789,0.21928612929525818,0.19079653178842068,0.3106704751775904,Cold_high_EH,Winter_high,insig,gene10025,reference,327,8,1345,0,4.360611555544618e-8,0,1,1,rna17439,0
Ldha,2.192640883905111e-18,5.5457531827029515e-8,1.7312884425392378e-7,0.03187872017974048,0.021840326330712808,8.510407570786061e-5,Winter_high,Winter_high,Winter_high,gene10027,reference,332,8,1737,0,2.192640883905111e-18,0,1,1,rna17441,0
Gtf2h1,4.702871429077927e-7,4.208506317367824e-6,4.485818047889768e-4,0.11297134338775071,2.238038325312969e-4,0.40660135781591566,IBA_high,IBA_high,IBA_high,gene10029,reference,548,15,3290,0,4.702871429077927e-7,0,1,1,rna17443,0
Rplp1,3.840839980091571e-5,1.1570938313642951e-8,0.14090563246451937,0.020360694165187584,0.22985011033803354,0.6337090857514347,Cold_high_EH,Cold_high_EH,insig,gene1003,reference,114,3,514,0,1.1570938313642951e-8,0,1,1,rna1878,0
Abcc8,1.259727140879735e-6,0.010481570024684429,0.005590436566342289,NA,NA,NA,insig,IBA_low,insig,gene10041,reference,1583,39,4943,0,1.259727140879735e-6,0,1,0,rna17469,0
Plekha7,9.421921611376336e-7,0.18601405905819038,0.22680694620389963,5.333846366132305e-5,2.3677324163133874e-6,0.9010065096415845,insig,Cold_low_EL,insig,gene10052,reference,1190,26,5269,0,9.421921611376336e-7,0,1,1,rna17485,0
CUNH11orf58,2.5180113159764405e-7,3.414802145340047e-5,0.001913179362169549,0.03576297069137077,0.011132894693157766,4.850187644231445e-6,Winter_high,Unassigned,insig,gene10053,reference,182,5,2031,0,2.5180113159764405e-7,0,1,1,rna17487,0
Tle3,4.098457932764326e-13,3.092536812375442e-11,3.115721264305502e-8,9.946969812341126e-4,3.907928900436609e-9,0.39504150401004245,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene1006,reference,723,19,4922,0,4.098457932764326e-13,0,1,1,rna1881,0
Psma1,2.3117999714862702e-6,4.341368601069144e-4,0.006217847520435806,0.0011927850122268717,3.503094435648178e-4,0.21316977619850952,Winter_high,Winter_high,insig,gene10065,reference,263,10,1251,0,2.3117999714862702e-6,0,1,1,rna17505,0
Rras2,2.8556178519495064e-11,7.920744673764593e-17,NA,0.009074010570265415,0.08484964197851455,0.10716933866368193,Cold_low_EM,Cold_low_EM,filtered,gene10067,reference,127,5,2122,0,7.920744673764593e-17,0,1,1,rna17507,0
Spon1,3.8888285296392065e-5,0.10788735378281221,0.029917773321043922,0.08103320830170112,NA,0.10869229957277354,insig,Unassigned,insig,gene10068,reference,807,16,4862,0,3.8888285296392065e-5,0,1,1,rna17508,0
Tead1,2.2889679525153564e-8,0.008107842883739225,0.12225495368082842,0.3595337685530648,0.025670151368921885,0.9481421961961695,insig,Cold_low_EM,insig,gene10076,reference,436,13,3485,0,2.2889679525153564e-8,0,1,1,rna17532,0
Zbed5,6.69610591243416e-5,0.006322529512639954,1.3646324040024325e-15,0.006155593825903719,3.805238795904217e-5,0.010604319316362677,insig,Winter_low,Winter_low,gene10087,reference,667,4,4224,0,1.3646324040024325e-15,0,1,1,rna17560,0
Ctr9,6.0569216328288286e-5,0.10952911562448535,3.0811236279448976e-7,0.19092197906515293,0.5955657948337685,0.0052798711186585615,insig,Cold_low_EL,Cold_low_EM,gene10089,reference,1176,25,4592,0,3.0811236279448976e-7,0,1,1,rna17563,0
Rnf141,3.481779903363953e-4,0.4899729312578191,0.007636198455902698,0.7076894912229477,0.548535644641633,0.3062581642281283,insig,Unassigned,insig,gene10092,reference,230,6,1030,0,3.481779903363953e-4,0,1,1,rna17571,0
Ampd3,4.51182880696763e-7,0.00319988786669333,0.009258498110034392,0.014438575629250902,NA,0.6693629613150015,insig,Winter_high,insig,gene10093,reference,788,15,6154,0,4.51182880696763e-7,0,1,1,rna17572,0
Sbf2,9.290236586609405e-5,0.13345046851924128,0.2598898257740254,2.2017587922711304e-5,0.05084011193753867,0.003852564469480395,insig,IBA_low,insig,gene10095,reference,1878,41,7239,0,9.290236586609405e-5,0,1,1,rna17581,0
Wee1,5.221962230674181e-11,NA,NA,0.03870369802893045,0.0011646131458380546,0.024754949847718914,filtered,Cold_low_EL,filtered,gene10097,reference,645,11,3567,0,5.221962230674181e-11,0,1,1,rna17583,0
Pkp4,3.1628988199735317e-6,1.5796636190260843e-6,6.856462577774875e-11,0.046545325011535923,0.6571900372332193,0.4995194256544762,Unassigned,IBA_low,Winter_low,gene101,reference,1234,22,4551,0,6.856462577774875e-11,0,1,1,rna229,0
Dennd5a,7.340198066288079e-5,0.0012636669557508481,3.1499437649158387e-4,0.11506060743681526,0.1361350170942142,0.3475055187049643,insig,IBA_low,IBA_low,gene10104,reference,1191,23,4731,0,7.340198066288079e-5,0,1,1,rna17596,0
Nrip3,5.94069801227668e-4,0.006332645691132281,0.02998106281146964,0.1038954268187679,NA,NA,insig,Winter_high,insig,gene10106,reference,240,7,1466,0,5.94069801227668e-4,0,1,1,rna17598,0
Trim66,3.356482408635923e-13,3.509053329888647e-5,0.15234470972543454,0.13368726617386337,NA,0.3404922769085689,Unassigned,IBA_low,insig,gene10113,reference,1351,20,6078,0,3.356482408635923e-13,0,1,1,rna17611,0
Tub,3.515951372351177e-10,4.77741423979924e-24,0.006464958127420709,0.3988581802640593,NA,NA,Cold_low_EL,IBA_high,insig,gene10117,reference,546,12,7552,0,4.77741423979924e-24,0,1,1,rna17620,0
Shisa5,1.017975697755868e-4,0.5065335719173002,0.30950023691023093,0.635412847665693,0.054031335633701785,3.369651227498014e-5,insig,Unassigned,insig,gene10132,reference,240,6,1911,0,1.017975697755868e-4,0,1,1,rna17640,0
Col7a1,6.687808272466098e-11,NA,0.11082013452787055,0.015190212432497463,NA,0.17152040491282367,filtered,Cold_high_EM,insig,gene10135,reference,2942,118,9152,0,6.687808272466098e-11,0,1,1,rna17649,0
UQCRC1,8.299727535481051e-7,0.008007348483979018,0.0029063102515189633,3.2297365258922186e-4,0.17828165390276374,0.7230125366881354,insig,Cold_high_EH,insig,gene10136,human_blastn,480,13,1612,0,8.299727535481051e-7,0,1,1,rna17650,0
Ip6k2,7.622396366884548e-8,1.6525940282899688e-9,9.359559126078273e-5,0.010485315226500277,1.968072621600833e-4,0.040958020771853086,Cold_low_EL,IBA_high,Cold_low_EL,gene10143,reference,498,6,2054,0,1.6525940282899688e-9,0,1,1,rna17667,0
Prkar2a,5.383796854314529e-14,1.062263858567361e-5,0.15211972131151694,0.8567234502456245,0.010943735561179198,0.27815340023393936,Cold_low_EL,IBA_high,insig,gene10144,reference,399,11,4942,0,5.383796854314529e-14,0,1,1,rna17669,0
RPSAP58,5.360080658254052e-4,1.702446101217542e-4,0.034108366662455814,0.009231097949135434,0.29861962440667894,0.6452178436684739,Unassigned,Winter_high,insig,gene10145,human_blastn,295,1,1081,0,1.702446101217542e-4,0,1,1,rna17670,0
Arih2,7.896067104006847e-4,0.09940562826619244,0.33666879529388094,0.07287171618315103,0.957106078429351,0.032211902580528674,insig,Winter_high,insig,gene10147,reference,493,16,3935,0,7.896067104006847e-4,0,1,1,rna17673,0
Wdr6,4.857929400570977e-7,0.00919984673761169,0.0019517021401760106,1.2796461236740312e-4,0.002267504581329742,0.9690850412024549,insig,Cold_high_EH,insig,gene10149,reference,1115,6,4385,0,4.857929400570977e-7,0,1,1,rna17675,0
Dalrd3,2.914367690103306e-4,0.0043326323673899365,0.4077264495554482,0.29192175810853144,4.579338305942692e-5,0.003277705077234148,insig,IBA_low,insig,gene10150,reference,568,11,2424,0,2.914367690103306e-4,0,1,1,rna17678,0
Impdh2,4.7749020011990525e-4,0.015500956450830617,0.06404306443462074,0.09698963593024958,2.61502568726421e-4,0.5940939560172718,insig,Unassigned,insig,gene10152,reference,538,15,1760,0,4.7749020011990525e-4,0,1,1,rna17682,0
Qrich1,7.157214887859815e-11,1.9401136143918445e-8,7.583883515209109e-4,4.200524221229372e-9,0.024877629958637112,0.18202118509018325,Winter_high,Cold_high_EM,Winter_high,gene10153,reference,778,10,3551,0,7.157214887859815e-11,0,1,1,rna17685,0
Klhdc8b,3.202970662612483e-4,0.12370210470075829,0.4665726322040832,3.7187814393546925e-4,0.005891565662172701,0.002735777486371006,insig,Cold_high_EH,insig,gene10159,reference,354,6,2025,0,3.202970662612483e-4,0,1,1,rna17710,0
Usp4,1.019904330712801e-6,8.425873330079071e-7,0.0072794847232920505,1.1672885040676547e-4,0.39490585593015803,8.200698410642986e-6,Winter_high,Cold_high_EM,insig,gene10163,reference,963,22,3388,0,8.425873330079071e-7,0,1,1,rna17717,0
Rhoa,2.1484406945806084e-19,9.704233746923146e-15,0.014578150607719657,0.07674732743171785,0.34142841824083636,0.23687131476631154,Cold_high_EH,Winter_high,insig,gene10165,reference,193,6,2011,0,2.1484406945806084e-19,0,1,1,rna17723,0
Amt,1.9686362293579776e-4,0.008976821105893243,0.0014349860091978925,0.19168242449066425,0.027769315109415944,0.8691890524715808,insig,IBA_low,insig,gene10168,reference,251,6,1750,0,1.9686362293579776e-4,0,1,1,rna17726,0
